 Simulation_Period = 20010101 -- 20501231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
    204006        0.255370E+02        0.255370E+02        0.243462E+02        0.161590E+01        0.593552E+00        0.220822E+02        0.545482E-01        0.196134E-02        0.117624E+01        0.631708E+00        0.544531E+00        0.125960E-01        0.614208E-02        0.225525E-02        0.419866E-02        0.635344E-17        0.127663E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204007        0.255370E+02        0.255370E+02        0.243449E+02        0.161524E+01        0.592944E+00        0.220823E+02        0.544637E-01        0.196012E-02        0.117753E+01        0.633020E+00        0.544512E+00        0.126235E-01        0.615545E-02        0.226022E-02        0.420784E-02       -0.770816E-16        0.127933E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204008        0.255367E+02        0.255367E+02        0.243433E+02        0.161450E+01        0.592187E+00        0.220822E+02        0.543844E-01        0.195886E-02        0.117878E+01        0.634258E+00        0.544520E+00        0.126502E-01        0.616911E-02        0.226439E-02        0.421675E-02       -0.111526E-15        0.128209E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204009        0.255360E+02        0.255360E+02        0.243414E+02        0.161370E+01        0.591377E+00        0.220820E+02        0.543107E-01        0.195761E-02        0.117993E+01        0.635383E+00        0.544552E+00        0.126750E-01        0.618221E-02        0.226779E-02        0.422500E-02        0.136966E-15        0.128481E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204010        0.255350E+02        0.255350E+02        0.243394E+02        0.161284E+01        0.590550E+00        0.220817E+02        0.542407E-01        0.195640E-02        0.118102E+01        0.636417E+00        0.544607E+00        0.126980E-01        0.619470E-02        0.227066E-02        0.423268E-02       -0.247516E-16        0.128752E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204011        0.255330E+02        0.255330E+02        0.243387E+02        0.161333E+01        0.589739E+00        0.220813E+02        0.543293E-01        0.201237E-02        0.117958E+01        0.634777E+00        0.544801E+00        0.127162E-01        0.620494E-02        0.227252E-02        0.423873E-02        0.226822E-16        0.129025E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204012        0.255273E+02        0.255273E+02        0.243466E+02        0.162066E+01        0.589650E+00        0.220809E+02        0.554588E-01        0.198926E-02        0.116606E+01        0.620683E+00        0.545376E+00        0.126048E-01        0.615502E-02        0.224818E-02        0.420160E-02       -0.895484E-16        0.129301E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204101        0.255290E+02        0.255290E+02        0.243460E+02        0.161916E+01        0.590996E+00        0.220805E+02        0.553397E-01        0.197474E-02        0.116851E+01        0.623434E+00        0.545080E+00        0.125215E-01        0.611617E-02        0.223147E-02        0.417382E-02        0.127036E-15        0.129575E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204102        0.255309E+02        0.255309E+02        0.243461E+02        0.161831E+01        0.592438E+00        0.220802E+02        0.551131E-01        0.196854E-02        0.117032E+01        0.625440E+00        0.544881E+00        0.125061E-01        0.610693E-02        0.223049E-02        0.416871E-02       -0.241348E-16        0.129835E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204103        0.255326E+02        0.255326E+02        0.243463E+02        0.161768E+01        0.593454E+00        0.220802E+02        0.549169E-01        0.196558E-02        0.117189E+01        0.627155E+00        0.544736E+00        0.125175E-01        0.610950E-02        0.223548E-02        0.417249E-02       -0.102915E-16        0.130095E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204104        0.255340E+02        0.255340E+02        0.243461E+02        0.161712E+01        0.593951E+00        0.220803E+02        0.547628E-01        0.196384E-02        0.117339E+01        0.628769E+00        0.544624E+00        0.125403E-01        0.611777E-02        0.224240E-02        0.418008E-02       -0.398491E-16        0.130365E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204105        0.255349E+02        0.255349E+02        0.243456E+02        0.161656E+01        0.593947E+00        0.220804E+02        0.546454E-01        0.196254E-02        0.117482E+01        0.630270E+00        0.544546E+00        0.125673E-01        0.612900E-02        0.224920E-02        0.418910E-02       -0.188646E-16        0.130635E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204106        0.255354E+02        0.255354E+02        0.243447E+02        0.161596E+01        0.593580E+00        0.220806E+02        0.545493E-01        0.196134E-02        0.117617E+01        0.631675E+00        0.544499E+00        0.125953E-01        0.614173E-02        0.225516E-02        0.419844E-02       -0.146585E-16        0.130905E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204107        0.255354E+02        0.255354E+02        0.243434E+02        0.161530E+01        0.592972E+00        0.220807E+02        0.544649E-01        0.196012E-02        0.117747E+01        0.632987E+00        0.544480E+00        0.126229E-01        0.615511E-02        0.226013E-02        0.420762E-02        0.115597E-15        0.131176E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204108        0.255351E+02        0.255351E+02        0.243418E+02        0.161455E+01        0.592215E+00        0.220806E+02        0.543856E-01        0.195886E-02        0.117871E+01        0.634225E+00        0.544488E+00        0.126496E-01        0.616877E-02        0.226429E-02        0.421653E-02       -0.643923E-16        0.131451E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204109        0.255344E+02        0.255344E+02        0.243399E+02        0.161375E+01        0.591404E+00        0.220805E+02        0.543119E-01        0.195762E-02        0.117987E+01        0.635350E+00        0.544520E+00        0.126743E-01        0.618187E-02        0.226769E-02        0.422478E-02       -0.349417E-16        0.131723E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204110        0.255335E+02        0.255335E+02        0.243379E+02        0.161289E+01        0.590578E+00        0.220802E+02        0.542419E-01        0.195640E-02        0.118096E+01        0.636384E+00        0.544574E+00        0.126974E-01        0.619436E-02        0.227056E-02        0.423246E-02       -0.132543E-15        0.131995E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204111        0.255315E+02        0.255315E+02        0.243372E+02        0.161338E+01        0.589766E+00        0.220797E+02        0.543305E-01        0.201237E-02        0.117951E+01        0.634745E+00        0.544769E+00        0.127155E-01        0.620460E-02        0.227242E-02        0.423851E-02       -0.263517E-18        0.132268E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204112        0.255258E+02        0.255258E+02        0.243452E+02        0.162071E+01        0.589677E+00        0.220793E+02        0.554599E-01        0.198926E-02        0.116600E+01        0.620652E+00        0.545344E+00        0.126042E-01        0.615468E-02        0.224809E-02        0.420139E-02       -0.616531E-16        0.132544E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204201        0.255275E+02        0.255275E+02        0.243445E+02        0.161921E+01        0.591022E+00        0.220790E+02        0.553408E-01        0.197475E-02        0.116845E+01        0.623403E+00        0.545048E+00        0.125208E-01        0.611584E-02        0.223138E-02        0.417361E-02        0.582336E-16        0.132817E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204202        0.255294E+02        0.255294E+02        0.243447E+02        0.161836E+01        0.592464E+00        0.220787E+02        0.551142E-01        0.196854E-02        0.117026E+01        0.625409E+00        0.544849E+00        0.125055E-01        0.610661E-02        0.223040E-02        0.416851E-02        0.651550E-17        0.133077E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204203        0.255312E+02        0.255312E+02        0.243448E+02        0.161773E+01        0.593480E+00        0.220787E+02        0.549180E-01        0.196559E-02        0.117183E+01        0.627125E+00        0.544704E+00        0.125168E-01        0.610917E-02        0.223539E-02        0.417228E-02       -0.272048E-16        0.133338E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204204        0.255325E+02        0.255325E+02        0.243447E+02        0.161717E+01        0.593977E+00        0.220788E+02        0.547639E-01        0.196384E-02        0.117333E+01        0.628739E+00        0.544592E+00        0.125396E-01        0.611745E-02        0.224231E-02        0.417988E-02        0.585776E-18        0.133607E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204205        0.255335E+02        0.255335E+02        0.243442E+02        0.161661E+01        0.593973E+00        0.220790E+02        0.546465E-01        0.196255E-02        0.117475E+01        0.630239E+00        0.544515E+00        0.125667E-01        0.612869E-02        0.224911E-02        0.418890E-02        0.150787E-16        0.133877E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204206        0.255339E+02        0.255339E+02        0.243433E+02        0.161601E+01        0.593606E+00        0.220791E+02        0.545504E-01        0.196135E-02        0.117611E+01        0.631645E+00        0.544467E+00        0.125947E-01        0.614141E-02        0.225507E-02        0.419824E-02        0.619747E-16        0.134147E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204207        0.255340E+02        0.255340E+02        0.243420E+02        0.161535E+01        0.592998E+00        0.220792E+02        0.544660E-01        0.196013E-02        0.117741E+01        0.632957E+00        0.544449E+00        0.126223E-01        0.615479E-02        0.226004E-02        0.420742E-02       -0.936770E-17        0.134418E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204208        0.255337E+02        0.255337E+02        0.243404E+02        0.161460E+01        0.592240E+00        0.220792E+02        0.543866E-01        0.195887E-02        0.117865E+01        0.634196E+00        0.544456E+00        0.126490E-01        0.616846E-02        0.226421E-02        0.421633E-02       -0.104936E-16        0.134694E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204209        0.255330E+02        0.255330E+02        0.243386E+02        0.161380E+01        0.591430E+00        0.220791E+02        0.543129E-01        0.195762E-02        0.117981E+01        0.635321E+00        0.544488E+00        0.126738E-01        0.618156E-02        0.226761E-02        0.422458E-02       -0.341189E-16        0.134965E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204210        0.255321E+02        0.255321E+02        0.243366E+02        0.161294E+01        0.590603E+00        0.220788E+02        0.542429E-01        0.195641E-02        0.118090E+01        0.636355E+00        0.544543E+00        0.126968E-01        0.619405E-02        0.227048E-02        0.423227E-02        0.214845E-16        0.135237E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204211        0.255301E+02        0.255301E+02        0.243359E+02        0.161343E+01        0.589791E+00        0.220783E+02        0.543315E-01        0.201238E-02        0.117945E+01        0.634716E+00        0.544738E+00        0.127149E-01        0.620429E-02        0.227234E-02        0.423832E-02        0.590824E-16        0.135510E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204212        0.255244E+02        0.255244E+02        0.243439E+02        0.162076E+01        0.589701E+00        0.220779E+02        0.554609E-01        0.198927E-02        0.116594E+01        0.620623E+00        0.545313E+00        0.126036E-01        0.615438E-02        0.224801E-02        0.420120E-02        0.811197E-16        0.135786E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    204301        0.255261E+02        0.255261E+02        0.243432E+02        0.161926E+01        0.591047E+00        0.220776E+02        0.553418E-01        0.197475E-02        0.116839E+01        0.623375E+00        0.545017E+00        0.125203E-01        0.611554E-02        0.223130E-02        0.417342E-02       -0.198786E-17        0.136060E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
